Date_ID,Date,Year,Month,Month Name,Quarter
D-0000466,2013-07-01T00:00:00,2013,7,July,Q3
D-0000467,2013-08-01T00:00:00,2013,8,August,Q3
D-0000468,2013-09-01T00:00:00,2013,9,September,Q3
D-0000469,2013-10-01T00:00:00,2013,10,October,Q4
D-0000470,2013-11-01T00:00:00,2013,11,November,Q4
D-0000471,2013-12-01T00:00:00,2013,12,December,Q4
D-0000472,2014-01-01T00:00:00,2014,1,January,Q1
D-0000473,2014-02-01T00:00:00,2014,2,February,Q1
D-0000474,2014-03-01T00:00:00,2014,3,March,Q1
D-0000475,2014-04-01T00:00:00,2014,4,April,Q2
D-0000476,2014-05-01T00:00:00,2014,5,May,Q2
D-0000477,2014-06-01T00:00:00,2014,6,June,Q2
D-0000478,2014-07-01T00:00:00,2014,7,July,Q3
D-0000479,2014-08-01T00:00:00,2014,8,August,Q3
D-0000480,2014-09-01T00:00:00,2014,9,September,Q3
D-0000481,2014-10-01T00:00:00,2014,10,October,Q4
D-0000482,2014-11-01T00:00:00,2014,11,November,Q4
D-0000483,2014-12-01T00:00:00,2014,12,December,Q4
D-0000484,2015-01-01T00:00:00,2015,1,January,Q1
D-0000485,2015-02-01T00:00:00,2015,2,February,Q1
D-0000486,2015-03-01T00:00:00,2015,3,March,Q1
D-0000487,2015-04-01T00:00:00,2015,4,April,Q2
D-0000488,2015-05-01T00:00:00,2015,5,May,Q2
D-0000489,2015-06-01T00:00:00,2015,6,June,Q2
D-0000490,2015-07-01T00:00:00,2015,7,July,Q3
D-0000491,2015-08-01T00:00:00,2015,8,August,Q3
D-0000492,2015-09-01T00:00:00,2015,9,September,Q3
D-0000493,2015-10-01T00:00:00,2015,10,October,Q4
D-0000494,2015-11-01T00:00:00,2015,11,November,Q4
D-0000495,2015-12-01T00:00:00,2015,12,December,Q4
D-0000496,2016-01-01T00:00:00,2016,1,January,Q1
D-0000497,2016-02-01T00:00:00,2016,2,February,Q1
D-0000498,2016-03-01T00:00:00,2016,3,March,Q1
D-0000499,2016-04-01T00:00:00,2016,4,April,Q2
D-0000500,2016-05-01T00:00:00,2016,5,May,Q2
D-0000501,2016-06-01T00:00:00,2016,6,June,Q2
D-0000502,2016-07-01T00:00:00,2016,7,July,Q3
D-0000503,2016-08-01T00:00:00,2016,8,August,Q3
D-0000504,2016-09-01T00:00:00,2016,9,September,Q3
D-0000505,2016-10-01T00:00:00,2016,10,October,Q4
D-0000506,2016-11-01T00:00:00,2016,11,November,Q4
D-0000507,2016-12-01T00:00:00,2016,12,December,Q4
D-0000508,2017-01-01T00:00:00,2017,1,January,Q1
D-0000509,2017-02-01T00:00:00,2017,2,February,Q1
D-0000510,2017-03-01T00:00:00,2017,3,March,Q1
D-0000511,2017-04-01T00:00:00,2017,4,April,Q2
D-0000512,2017-05-01T00:00:00,2017,5,May,Q2
D-0000513,2017-06-01T00:00:00,2017,6,June,Q2
D-0000514,2017-07-01T00:00:00,2017,7,July,Q3
D-0000515,2017-08-01T00:00:00,2017,8,August,Q3
D-0000516,2017-09-01T00:00:00,2017,9,September,Q3
D-0000517,2017-10-01T00:00:00,2017,10,October,Q4
D-0000518,2017-11-01T00:00:00,2017,11,November,Q4
D-0000519,2017-12-01T00:00:00,2017,12,December,Q4
D-0000520,2018-01-01T00:00:00,2018,1,January,Q1
D-0000521,2018-02-01T00:00:00,2018,2,February,Q1
D-0000522,2018-03-01T00:00:00,2018,3,March,Q1
D-0000523,2018-04-01T00:00:00,2018,4,April,Q2
D-0000524,2018-05-01T00:00:00,2018,5,May,Q2
D-0000525,2018-06-01T00:00:00,2018,6,June,Q2
D-0000526,2018-07-01T00:00:00,2018,7,July,Q3
D-0000527,2018-08-01T00:00:00,2018,8,August,Q3
D-0000528,2018-09-01T00:00:00,2018,9,September,Q3
D-0000529,2018-10-01T00:00:00,2018,10,October,Q4
D-0000530,2018-11-01T00:00:00,2018,11,November,Q4
D-0000531,2018-12-01T00:00:00,2018,12,December,Q4
D-0000532,2019-01-01T00:00:00,2019,1,January,Q1
D-0000533,2019-02-01T00:00:00,2019,2,February,Q1
D-0000534,2019-03-01T00:00:00,2019,3,March,Q1
D-0000535,2019-04-01T00:00:00,2019,4,April,Q2
D-0000536,2019-05-01T00:00:00,2019,5,May,Q2
D-0000537,2019-06-01T00:00:00,2019,6,June,Q2
D-0000538,2019-07-01T00:00:00,2019,7,July,Q3
D-0000539,2019-08-01T00:00:00,2019,8,August,Q3
D-0000540,2019-09-01T00:00:00,2019,9,September,Q3
D-0000541,2019-10-01T00:00:00,2019,10,October,Q4
D-0000542,2019-11-01T00:00:00,2019,11,November,Q4
D-0000543,2019-12-01T00:00:00,2019,12,December,Q4
D-0000544,2020-01-01T00:00:00,2020,1,January,Q1
D-0000545,2020-02-01T00:00:00,2020,2,February,Q1
D-0000546,2020-03-01T00:00:00,2020,3,March,Q1
D-0000547,2020-04-01T00:00:00,2020,4,April,Q2
D-0000548,2020-05-01T00:00:00,2020,5,May,Q2
D-0000549,2020-06-01T00:00:00,2020,6,June,Q2
D-0000550,2020-07-01T00:00:00,2020,7,July,Q3
D-0000551,2020-08-01T00:00:00,2020,8,August,Q3
D-0000552,2020-09-01T00:00:00,2020,9,September,Q3
D-0000553,2020-10-01T00:00:00,2020,10,October,Q4
D-0000554,2020-11-01T00:00:00,2020,11,November,Q4
D-0000555,2020-12-01T00:00:00,2020,12,December,Q4
D-0000556,2021-01-01T00:00:00,2021,1,January,Q1
D-0000557,2021-02-01T00:00:00,2021,2,February,Q1
D-0000558,2021-03-01T00:00:00,2021,3,March,Q1
D-0000559,2021-04-01T00:00:00,2021,4,April,Q2
D-0000560,2021-05-01T00:00:00,2021,5,May,Q2
D-0000561,2021-06-01T00:00:00,2021,6,June,Q2
D-0000562,2021-07-01T00:00:00,2021,7,July,Q3
D-0000563,2021-08-01T00:00:00,2021,8,August,Q3
D-0000564,2021-09-01T00:00:00,2021,9,September,Q3
D-0000565,2021-10-01T00:00:00,2021,10,October,Q4
D-0000566,2021-11-01T00:00:00,2021,11,November,Q4
D-0000567,2021-12-01T00:00:00,2021,12,December,Q4
D-0000568,2022-01-01T00:00:00,2022,1,January,Q1
D-0000569,2022-02-01T00:00:00,2022,2,February,Q1
D-0000570,2022-03-01T00:00:00,2022,3,March,Q1
D-0000571,2022-04-01T00:00:00,2022,4,April,Q2
D-0000572,2022-05-01T00:00:00,2022,5,May,Q2
D-0000573,2022-06-01T00:00:00,2022,6,June,Q2
D-0000574,2022-07-01T00:00:00,2022,7,July,Q3
D-0000575,2022-08-01T00:00:00,2022,8,August,Q3
D-0000576,2022-09-01T00:00:00,2022,9,September,Q3
D-0000577,2022-10-01T00:00:00,2022,10,October,Q4
D-0000578,2022-11-01T00:00:00,2022,11,November,Q4
D-0000579,2022-12-01T00:00:00,2022,12,December,Q4
D-0000580,2023-01-01T00:00:00,2023,1,January,Q1
D-0000581,2023-02-01T00:00:00,2023,2,February,Q1
D-0000582,2023-03-01T00:00:00,2023,3,March,Q1
D-0000583,2023-04-01T00:00:00,2023,4,April,Q2
D-0000584,2023-05-01T00:00:00,2023,5,May,Q2
D-0000585,2023-06-01T00:00:00,2023,6,June,Q2
D-0000586,2023-07-01T00:00:00,2023,7,July,Q3
D-0000587,2023-08-01T00:00:00,2023,8,August,Q3
D-0000588,2023-09-01T00:00:00,2023,9,September,Q3
D-0000589,2023-10-01T00:00:00,2023,10,October,Q4
D-0000590,2023-11-01T00:00:00,2023,11,November,Q4
D-0000591,2023-12-01T00:00:00,2023,12,December,Q4
D-0000592,2024-01-01T00:00:00,2024,1,January,Q1
D-0000593,2024-02-01T00:00:00,2024,2,February,Q1
D-0000594,2024-03-01T00:00:00,2024,3,March,Q1
D-0000595,2024-04-01T00:00:00,2024,4,April,Q2
D-0000596,2024-05-01T00:00:00,2024,5,May,Q2
D-0000597,2024-06-01T00:00:00,2024,6,June,Q2
D-0000598,2024-07-01T00:00:00,2024,7,July,Q3
D-0000599,2024-08-01T00:00:00,2024,8,August,Q3
D-0000600,2024-09-01T00:00:00,2024,9,September,Q3
D-0000601,2024-10-01T00:00:00,2024,10,October,Q4
D-0000602,2024-11-01T00:00:00,2024,11,November,Q4
D-0000603,2024-12-01T00:00:00,2024,12,December,Q4
D-0000604,2025-01-01T00:00:00,2025,1,January,Q1
D-0000605,2025-02-01T00:00:00,2025,2,February,Q1
D-0000606,2025-03-01T00:00:00,2025,3,March,Q1
D-0000607,2000-01-01T00:00:00,2000,1,January,Q1
D-0000608,2000-02-01T00:00:00,2000,2,February,Q1
D-0000609,2000-03-01T00:00:00,2000,3,March,Q1
D-0000610,2000-04-01T00:00:00,2000,4,April,Q2
D-0000611,2000-05-01T00:00:00,2000,5,May,Q2
D-0000612,2000-06-01T00:00:00,2000,6,June,Q2
D-0000613,2000-07-01T00:00:00,2000,7,July,Q3
D-0000614,2000-08-01T00:00:00,2000,8,August,Q3
D-0000615,2000-09-01T00:00:00,2000,9,September,Q3
D-0000616,2000-10-01T00:00:00,2000,10,October,Q4
D-0000617,2000-11-01T00:00:00,2000,11,November,Q4
D-0000618,2000-12-01T00:00:00,2000,12,December,Q4
D-0000619,2001-01-01T00:00:00,2001,1,January,Q1
D-0000620,2001-02-01T00:00:00,2001,2,February,Q1
D-0000621,2001-03-01T00:00:00,2001,3,March,Q1
D-0000622,2001-04-01T00:00:00,2001,4,April,Q2
D-0000623,2001-05-01T00:00:00,2001,5,May,Q2
D-0000624,2001-06-01T00:00:00,2001,6,June,Q2
D-0000625,2001-07-01T00:00:00,2001,7,July,Q3
D-0000626,2001-08-01T00:00:00,2001,8,August,Q3
D-0000627,2001-09-01T00:00:00,2001,9,September,Q3
D-0000628,2001-10-01T00:00:00,2001,10,October,Q4
D-0000629,2001-11-01T00:00:00,2001,11,November,Q4
D-0000630,2001-12-01T00:00:00,2001,12,December,Q4
D-0000631,2002-01-01T00:00:00,2002,1,January,Q1
D-0000632,2002-02-01T00:00:00,2002,2,February,Q1
D-0000633,2002-03-01T00:00:00,2002,3,March,Q1
D-0000634,2002-04-01T00:00:00,2002,4,April,Q2
D-0000635,2002-05-01T00:00:00,2002,5,May,Q2
D-0000636,2002-06-01T00:00:00,2002,6,June,Q2
D-0000637,2002-07-01T00:00:00,2002,7,July,Q3
D-0000638,2002-08-01T00:00:00,2002,8,August,Q3
D-0000639,2002-09-01T00:00:00,2002,9,September,Q3
D-0000640,2002-10-01T00:00:00,2002,10,October,Q4
D-0000641,2002-11-01T00:00:00,2002,11,November,Q4
D-0000642,2002-12-01T00:00:00,2002,12,December,Q4
D-0000643,2003-01-01T00:00:00,2003,1,January,Q1
D-0000644,2003-02-01T00:00:00,2003,2,February,Q1
D-0000645,2003-03-01T00:00:00,2003,3,March,Q1
D-0000646,2003-04-01T00:00:00,2003,4,April,Q2
D-0000647,2003-05-01T00:00:00,2003,5,May,Q2
D-0000648,2003-06-01T00:00:00,2003,6,June,Q2
D-0000649,2003-07-01T00:00:00,2003,7,July,Q3
D-0000650,2003-08-01T00:00:00,2003,8,August,Q3
D-0000651,2003-09-01T00:00:00,2003,9,September,Q3
D-0000652,2003-10-01T00:00:00,2003,10,October,Q4
D-0000653,2003-11-01T00:00:00,2003,11,November,Q4
D-0000654,2003-12-01T00:00:00,2003,12,December,Q4
D-0000655,2004-01-01T00:00:00,2004,1,January,Q1
D-0000656,2004-02-01T00:00:00,2004,2,February,Q1
D-0000657,2004-03-01T00:00:00,2004,3,March,Q1
D-0000658,2004-04-01T00:00:00,2004,4,April,Q2
D-0000659,2004-05-01T00:00:00,2004,5,May,Q2
D-0000660,2004-06-01T00:00:00,2004,6,June,Q2
D-0000661,2004-07-01T00:00:00,2004,7,July,Q3
D-0000662,2004-08-01T00:00:00,2004,8,August,Q3
D-0000663,2004-09-01T00:00:00,2004,9,September,Q3
D-0000664,2004-10-01T00:00:00,2004,10,October,Q4
D-0000665,2004-11-01T00:00:00,2004,11,November,Q4
D-0000666,2004-12-01T00:00:00,2004,12,December,Q4
D-0000667,2005-01-01T00:00:00,2005,1,January,Q1
D-0000668,2005-02-01T00:00:00,2005,2,February,Q1
D-0000669,2005-03-01T00:00:00,2005,3,March,Q1
D-0000670,2005-04-01T00:00:00,2005,4,April,Q2
D-0000671,2005-05-01T00:00:00,2005,5,May,Q2
D-0000672,2005-06-01T00:00:00,2005,6,June,Q2
D-0000673,2005-07-01T00:00:00,2005,7,July,Q3
D-0000674,2005-08-01T00:00:00,2005,8,August,Q3
D-0000675,2005-09-01T00:00:00,2005,9,September,Q3
D-0000676,2005-10-01T00:00:00,2005,10,October,Q4
D-0000677,2005-11-01T00:00:00,2005,11,November,Q4
D-0000678,2005-12-01T00:00:00,2005,12,December,Q4
D-0000679,2006-01-01T00:00:00,2006,1,January,Q1
D-0000680,2006-02-01T00:00:00,2006,2,February,Q1
D-0000681,2006-03-01T00:00:00,2006,3,March,Q1
D-0000682,2006-04-01T00:00:00,2006,4,April,Q2
D-0000683,2006-05-01T00:00:00,2006,5,May,Q2
D-0000684,2006-06-01T00:00:00,2006,6,June,Q2
D-0000685,2006-07-01T00:00:00,2006,7,July,Q3
D-0000686,2006-08-01T00:00:00,2006,8,August,Q3
D-0000687,2006-09-01T00:00:00,2006,9,September,Q3
D-0000688,2006-10-01T00:00:00,2006,10,October,Q4
D-0000689,2006-11-01T00:00:00,2006,11,November,Q4
D-0000690,2006-12-01T00:00:00,2006,12,December,Q4
D-0000691,2007-01-01T00:00:00,2007,1,January,Q1
D-0000692,2007-02-01T00:00:00,2007,2,February,Q1
D-0000693,2007-03-01T00:00:00,2007,3,March,Q1
D-0000694,2007-04-01T00:00:00,2007,4,April,Q2
D-0000695,2007-05-01T00:00:00,2007,5,May,Q2
D-0000696,2007-06-01T00:00:00,2007,6,June,Q2
D-0000697,2007-07-01T00:00:00,2007,7,July,Q3
D-0000698,2007-08-01T00:00:00,2007,8,August,Q3
D-0000699,2007-09-01T00:00:00,2007,9,September,Q3
D-0000700,2007-10-01T00:00:00,2007,10,October,Q4
D-0000701,2007-11-01T00:00:00,2007,11,November,Q4
D-0000702,2007-12-01T00:00:00,2007,12,December,Q4
D-0000703,2008-01-01T00:00:00,2008,1,January,Q1
D-0000704,2008-02-01T00:00:00,2008,2,February,Q1
D-0000705,2008-03-01T00:00:00,2008,3,March,Q1
D-0000706,2008-04-01T00:00:00,2008,4,April,Q2
D-0000707,2008-05-01T00:00:00,2008,5,May,Q2
D-0000708,2008-06-01T00:00:00,2008,6,June,Q2
D-0000709,2008-07-01T00:00:00,2008,7,July,Q3
D-0000710,2008-08-01T00:00:00,2008,8,August,Q3
D-0000711,2008-09-01T00:00:00,2008,9,September,Q3
D-0000712,2008-10-01T00:00:00,2008,10,October,Q4
D-0000713,2008-11-01T00:00:00,2008,11,November,Q4
D-0000714,2008-12-01T00:00:00,2008,12,December,Q4
D-0000715,2009-01-01T00:00:00,2009,1,January,Q1
D-0000716,2009-02-01T00:00:00,2009,2,February,Q1
D-0000717,2009-03-01T00:00:00,2009,3,March,Q1
D-0000718,2009-04-01T00:00:00,2009,4,April,Q2
D-0000719,2009-05-01T00:00:00,2009,5,May,Q2
D-0000720,2009-06-01T00:00:00,2009,6,June,Q2
D-0000721,2009-07-01T00:00:00,2009,7,July,Q3
D-0000722,2009-08-01T00:00:00,2009,8,August,Q3
D-0000723,2009-09-01T00:00:00,2009,9,September,Q3
D-0000724,2009-10-01T00:00:00,2009,10,October,Q4
D-0000725,2009-11-01T00:00:00,2009,11,November,Q4
D-0000726,2009-12-01T00:00:00,2009,12,December,Q4
D-0000727,2010-01-01T00:00:00,2010,1,January,Q1
D-0000728,2010-02-01T00:00:00,2010,2,February,Q1
D-0000729,2010-03-01T00:00:00,2010,3,March,Q1
D-0000730,2010-04-01T00:00:00,2010,4,April,Q2
D-0000731,2010-05-01T00:00:00,2010,5,May,Q2
D-0000732,2010-06-01T00:00:00,2010,6,June,Q2
D-0000733,2010-07-01T00:00:00,2010,7,July,Q3
D-0000734,2010-08-01T00:00:00,2010,8,August,Q3
D-0000735,2010-09-01T00:00:00,2010,9,September,Q3
D-0000736,2010-10-01T00:00:00,2010,10,October,Q4
D-0000737,2010-11-01T00:00:00,2010,11,November,Q4
D-0000738,2010-12-01T00:00:00,2010,12,December,Q4
D-0000739,2011-01-01T00:00:00,2011,1,January,Q1
D-0000740,2011-02-01T00:00:00,2011,2,February,Q1
D-0000741,2011-03-01T00:00:00,2011,3,March,Q1
D-0000742,2011-04-01T00:00:00,2011,4,April,Q2
D-0000743,2011-05-01T00:00:00,2011,5,May,Q2
D-0000744,2011-06-01T00:00:00,2011,6,June,Q2
D-0000745,2011-07-01T00:00:00,2011,7,July,Q3
D-0000746,2011-08-01T00:00:00,2011,8,August,Q3
D-0000747,2011-09-01T00:00:00,2011,9,September,Q3
D-0000748,2011-10-01T00:00:00,2011,10,October,Q4
D-0000749,2011-11-01T00:00:00,2011,11,November,Q4
D-0000750,2011-12-01T00:00:00,2011,12,December,Q4
D-0000751,2012-01-01T00:00:00,2012,1,January,Q1
D-0000752,2012-02-01T00:00:00,2012,2,February,Q1
D-0000753,2012-03-01T00:00:00,2012,3,March,Q1
D-0000754,2012-04-01T00:00:00,2012,4,April,Q2
D-0000755,2012-05-01T00:00:00,2012,5,May,Q2
D-0000756,2012-06-01T00:00:00,2012,6,June,Q2
D-0000757,2012-07-01T00:00:00,2012,7,July,Q3
D-0000758,2012-08-01T00:00:00,2012,8,August,Q3
D-0000759,2012-09-01T00:00:00,2012,9,September,Q3
D-0000760,2012-10-01T00:00:00,2012,10,October,Q4
D-0000761,2012-11-01T00:00:00,2012,11,November,Q4
D-0000762,2012-12-01T00:00:00,2012,12,December,Q4
D-0000763,2013-01-01T00:00:00,2013,1,January,Q1
D-0000764,2013-02-01T00:00:00,2013,2,February,Q1
D-0000765,2013-03-01T00:00:00,2013,3,March,Q1
D-0000766,2013-04-01T00:00:00,2013,4,April,Q2
D-0000767,2013-05-01T00:00:00,2013,5,May,Q2
D-0000768,2013-06-01T00:00:00,2013,6,June,Q2
D-0000769,2013-07-01T00:00:00,2013,7,July,Q3
D-0000770,2013-08-01T00:00:00,2013,8,August,Q3
D-0000771,2013-09-01T00:00:00,2013,9,September,Q3
D-0000772,2013-10-01T00:00:00,2013,10,October,Q4
D-0000773,2013-11-01T00:00:00,2013,11,November,Q4
D-0000774,2013-12-01T00:00:00,2013,12,December,Q4
D-0000775,2014-01-01T00:00:00,2014,1,January,Q1
D-0000776,2014-02-01T00:00:00,2014,2,February,Q1
D-0000777,2014-03-01T00:00:00,2014,3,March,Q1
D-0000778,2014-04-01T00:00:00,2014,4,April,Q2
D-0000779,2014-05-01T00:00:00,2014,5,May,Q2
D-0000780,2014-06-01T00:00:00,2014,6,June,Q2
D-0000781,2014-07-01T00:00:00,2014,7,July,Q3
D-0000782,2014-08-01T00:00:00,2014,8,August,Q3
D-0000783,2014-09-01T00:00:00,2014,9,September,Q3
D-0000784,2014-10-01T00:00:00,2014,10,October,Q4
D-0000785,2014-11-01T00:00:00,2014,11,November,Q4
D-0000786,2014-12-01T00:00:00,2014,12,December,Q4
D-0000787,2015-01-01T00:00:00,2015,1,January,Q1
D-0000788,2015-02-01T00:00:00,2015,2,February,Q1
D-0000789,2015-03-01T00:00:00,2015,3,March,Q1
D-0000790,2015-04-01T00:00:00,2015,4,April,Q2
D-0000791,2015-05-01T00:00:00,2015,5,May,Q2
D-0000792,2015-06-01T00:00:00,2015,6,June,Q2
D-0000793,2015-07-01T00:00:00,2015,7,July,Q3
D-0000794,2015-08-01T00:00:00,2015,8,August,Q3
D-0000795,2015-09-01T00:00:00,2015,9,September,Q3
D-0000796,2015-10-01T00:00:00,2015,10,October,Q4
D-0000797,2015-11-01T00:00:00,2015,11,November,Q4
D-0000798,2015-12-01T00:00:00,2015,12,December,Q4
D-0000799,2016-01-01T00:00:00,2016,1,January,Q1
D-0000800,2016-02-01T00:00:00,2016,2,February,Q1
D-0000801,2016-03-01T00:00:00,2016,3,March,Q1
D-0000802,2016-04-01T00:00:00,2016,4,April,Q2
D-0000803,2016-05-01T00:00:00,2016,5,May,Q2
D-0000804,2016-06-01T00:00:00,2016,6,June,Q2
D-0000805,2016-07-01T00:00:00,2016,7,July,Q3
D-0000806,2016-08-01T00:00:00,2016,8,August,Q3
D-0000807,2016-09-01T00:00:00,2016,9,September,Q3
D-0000808,2016-10-01T00:00:00,2016,10,October,Q4
D-0000809,2016-11-01T00:00:00,2016,11,November,Q4
D-0000810,2016-12-01T00:00:00,2016,12,December,Q4
D-0000811,2017-01-01T00:00:00,2017,1,January,Q1
D-0000812,2017-02-01T00:00:00,2017,2,February,Q1
D-0000813,2017-03-01T00:00:00,2017,3,March,Q1
D-0000814,2017-04-01T00:00:00,2017,4,April,Q2
D-0000815,2017-05-01T00:00:00,2017,5,May,Q2
D-0000816,2017-06-01T00:00:00,2017,6,June,Q2
D-0000817,2017-07-01T00:00:00,2017,7,July,Q3
D-0000818,2017-08-01T00:00:00,2017,8,August,Q3
D-0000819,2017-09-01T00:00:00,2017,9,September,Q3
D-0000820,2017-10-01T00:00:00,2017,10,October,Q4
D-0000821,2017-11-01T00:00:00,2017,11,November,Q4
D-0000822,2017-12-01T00:00:00,2017,12,December,Q4
D-0000823,2018-01-01T00:00:00,2018,1,January,Q1
D-0000824,2018-02-01T00:00:00,2018,2,February,Q1
D-0000825,2018-03-01T00:00:00,2018,3,March,Q1
D-0000826,2018-04-01T00:00:00,2018,4,April,Q2
D-0000827,2018-05-01T00:00:00,2018,5,May,Q2
D-0000828,2018-06-01T00:00:00,2018,6,June,Q2
D-0000829,2018-07-01T00:00:00,2018,7,July,Q3
D-0000830,2018-08-01T00:00:00,2018,8,August,Q3
D-0000831,2018-09-01T00:00:00,2018,9,September,Q3
D-0000832,2018-10-01T00:00:00,2018,10,October,Q4
D-0000833,2018-11-01T00:00:00,2018,11,November,Q4
D-0000834,2018-12-01T00:00:00,2018,12,December,Q4
D-0000835,2019-01-01T00:00:00,2019,1,January,Q1
D-0000836,2019-02-01T00:00:00,2019,2,February,Q1
D-0000837,2019-03-01T00:00:00,2019,3,March,Q1
D-0000838,2019-04-01T00:00:00,2019,4,April,Q2
D-0000839,2019-05-01T00:00:00,2019,5,May,Q2
D-0000840,2019-06-01T00:00:00,2019,6,June,Q2
D-0000841,2019-07-01T00:00:00,2019,7,July,Q3
D-0000842,2019-08-01T00:00:00,2019,8,August,Q3
D-0000843,2019-09-01T00:00:00,2019,9,September,Q3
D-0000844,2019-10-01T00:00:00,2019,10,October,Q4
D-0000845,2019-11-01T00:00:00,2019,11,November,Q4
D-0000846,2019-12-01T00:00:00,2019,12,December,Q4
D-0000847,2020-01-01T00:00:00,2020,1,January,Q1
D-0000848,2020-02-01T00:00:00,2020,2,February,Q1
D-0000849,2020-03-01T00:00:00,2020,3,March,Q1
D-0000850,2020-04-01T00:00:00,2020,4,April,Q2
D-0000851,2020-05-01T00:00:00,2020,5,May,Q2
D-0000852,2020-06-01T00:00:00,2020,6,June,Q2
D-0000853,2020-07-01T00:00:00,2020,7,July,Q3
D-0000854,2020-08-01T00:00:00,2020,8,August,Q3
D-0000855,2020-09-01T00:00:00,2020,9,September,Q3
D-0000856,2020-10-01T00:00:00,2020,10,October,Q4
D-0000857,2020-11-01T00:00:00,2020,11,November,Q4
D-0000858,2020-12-01T00:00:00,2020,12,December,Q4
D-0000859,2021-01-01T00:00:00,2021,1,January,Q1
D-0000860,2021-02-01T00:00:00,2021,2,February,Q1
D-0000861,2021-03-01T00:00:00,2021,3,March,Q1
D-0000862,2021-04-01T00:00:00,2021,4,April,Q2
D-0000863,2021-05-01T00:00:00,2021,5,May,Q2
D-0000864,2021-06-01T00:00:00,2021,6,June,Q2
D-0000865,2021-07-01T00:00:00,2021,7,July,Q3
D-0000866,2021-08-01T00:00:00,2021,8,August,Q3
D-0000867,2021-09-01T00:00:00,2021,9,September,Q3
D-0000868,2021-10-01T00:00:00,2021,10,October,Q4
D-0000869,2021-11-01T00:00:00,2021,11,November,Q4
D-0000870,2021-12-01T00:00:00,2021,12,December,Q4
D-0000871,2022-01-01T00:00:00,2022,1,January,Q1
D-0000872,2022-02-01T00:00:00,2022,2,February,Q1
D-0000873,2022-03-01T00:00:00,2022,3,March,Q1
D-0000874,2022-04-01T00:00:00,2022,4,April,Q2
D-0000875,2022-05-01T00:00:00,2022,5,May,Q2
D-0000876,2022-06-01T00:00:00,2022,6,June,Q2
D-0000877,2022-07-01T00:00:00,2022,7,July,Q3
D-0000878,2022-08-01T00:00:00,2022,8,August,Q3
D-0000879,2022-09-01T00:00:00,2022,9,September,Q3
D-0000880,2022-10-01T00:00:00,2022,10,October,Q4
D-0000881,2022-11-01T00:00:00,2022,11,November,Q4
D-0000882,2022-12-01T00:00:00,2022,12,December,Q4
D-0000883,2023-01-01T00:00:00,2023,1,January,Q1
D-0000884,2023-02-01T00:00:00,2023,2,February,Q1
D-0000885,2023-03-01T00:00:00,2023,3,March,Q1
D-0000886,2023-04-01T00:00:00,2023,4,April,Q2
D-0000887,2023-05-01T00:00:00,2023,5,May,Q2
D-0000888,2023-06-01T00:00:00,2023,6,June,Q2
D-0000889,2023-07-01T00:00:00,2023,7,July,Q3
D-0000890,2023-08-01T00:00:00,2023,8,August,Q3
D-0000891,2023-09-01T00:00:00,2023,9,September,Q3
D-0000892,2023-10-01T00:00:00,2023,10,October,Q4
D-0000893,2023-11-01T00:00:00,2023,11,November,Q4
D-0000894,2023-12-01T00:00:00,2023,12,December,Q4
D-0000895,2024-01-01T00:00:00,2024,1,January,Q1
D-0000896,2024-02-01T00:00:00,2024,2,February,Q1
D-0000897,2024-03-01T00:00:00,2024,3,March,Q1
D-0000898,2024-04-01T00:00:00,2024,4,April,Q2
D-0000899,2024-05-01T00:00:00,2024,5,May,Q2
D-0000900,2024-06-01T00:00:00,2024,6,June,Q2
D-0000901,2024-07-01T00:00:00,2024,7,July,Q3
D-0000902,2024-08-01T00:00:00,2024,8,August,Q3
D-0000903,2024-09-01T00:00:00,2024,9,September,Q3
D-0000904,2024-10-01T00:00:00,2024,10,October,Q4
D-0000905,2024-11-01T00:00:00,2024,11,November,Q4
D-0000906,2024-12-01T00:00:00,2024,12,December,Q4
D-0000907,2025-01-01T00:00:00,2025,1,January,Q1
D-0000908,2025-02-01T00:00:00,2025,2,February,Q1
D-0000909,2025-03-01T00:00:00,2025,3,March,Q1
D-0000910,2000-01-01T00:00:00,2000,1,January,Q1
D-0000911,2000-02-01T00:00:00,2000,2,February,Q1
D-0000912,2000-03-01T00:00:00,2000,3,March,Q1
D-0000913,2000-04-01T00:00:00,2000,4,April,Q2
D-0000914,2000-05-01T00:00:00,2000,5,May,Q2
D-0000915,2000-06-01T00:00:00,2000,6,June,Q2
D-0000916,2000-07-01T00:00:00,2000,7,July,Q3
D-0000917,2000-08-01T00:00:00,2000,8,August,Q3
D-0000918,2000-09-01T00:00:00,2000,9,September,Q3
D-0000919,2000-10-01T00:00:00,2000,10,October,Q4
D-0000920,2000-11-01T00:00:00,2000,11,November,Q4
D-0000921,2000-12-01T00:00:00,2000,12,December,Q4
D-0000922,2001-01-01T00:00:00,2001,1,January,Q1
D-0000923,2001-02-01T00:00:00,2001,2,February,Q1
D-0000924,2001-03-01T00:00:00,2001,3,March,Q1
D-0000925,2001-04-01T00:00:00,2001,4,April,Q2
D-0000926,2001-05-01T00:00:00,2001,5,May,Q2
D-0000927,2001-06-01T00:00:00,2001,6,June,Q2
D-0000928,2001-07-01T00:00:00,2001,7,July,Q3
D-0000929,2001-08-01T00:00:00,2001,8,August,Q3
